"Algorithm","Hash","Path"
"SHA1","99C55A487EC3C2AE4240F3C731FC6D2717579F73","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RARE.bin"
"SHA1","FC92CD1FF43DF1292FEE52B3C0EA33C6F87CAB58","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RCAT.bin"
"SHA1","EFFAC20628EF5B341066F6EABA157B1F0F571AB5","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RCEN.bin"
"SHA1","0291E77A29835683731722C38A7D3223C823637D","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RCHI.bin"
"SHA1","C721A1D2BC6BDD9901801E792D23B5996D940B97","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RDAI.bin"
"SHA1","D36E160673AB85AD59243AEFDF8245B1CA64F494","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RLIB.bin"
"SHA1","FF2B2755E8708447EBB33F5CF3396E3FC8F19723","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNO0.bin"
"SHA1","04F0427ADEA4B2C7EBD46A7DEC2321D810CC15F2","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNO1.bin"
"SHA1","23777D5430328A93EAB2BBB2E78F8943E50E5AA7","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNO2.bin"
"SHA1","FEC1D0F0C42284F94316D8DF6ABF4187B8432954","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNO3.bin"
"SHA1","5D93B02A50401A98C3161BB5F0C6EBB36FF65C8E","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNO4.bin"
"SHA1","1959D08134E95ABBB81F35DBDFFEB34D3205A0CB","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNZ0.bin"
"SHA1","78B79BB718DAB459FC49FF7813E6142F17108EA4","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RNZ1.bin"
"SHA1","096BA11B8BF72BC2E3980299C06D10E5550C68A2","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RTOP.bin"
"SHA1","EE1AAA34F3464B1D1CD72052CEC7A4B9089D1887","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_RWRP.bin"
"SHA1","6C591512A01BB97A7F16CA5DE920993A72121E98","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_sel.bin"
"SHA1","A4A20EC0D27DD93BD2E292B2111ABF18723AAEBC","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_st0.bin"
"SHA1","B786F2C5DB5FD3B7840AE7BCC35335D3130C217B","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_title0.bin"
"SHA1","8B8D838C7300AA9881394680AD194D9E08614608","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_title1.bin"
"SHA1","81BAA03BA3FA73A5447D73C532283E995308EC2A","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_TOP.bin"
"SHA1","C1284F0C662F3C8FDB8A7C17CEBF8E5CF1D96C1B","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\F_WRP.bin"
"SHA1","C2041D49386B06781226DDC6BB738B2BE35B9FA1","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\GOB.bin"
"SHA1","11788EAA314BD08C45F0EC278924F83D2FFC5F1F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\GOF.bin"
"SHA1","E1478DAD90AB8713B4CDA4B4730993968A784E02","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\latin1.bin"
"SHA1","BFA11530586C103661C961F16C436D5D739C9014","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\latin1_upres.bin"
"SHA1","49DEFA9559ABD0A01B4489DD4C771F4AA4207FBC","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\MO_000.BIN"
"SHA1","8DFC4BB7363822A98FD3BF2F3D5CA28DD400712F","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\MO_001.BIN"
"SHA1","4BE514DDB42A350BCCDD2C61FB55BA3083A0593B","9F2DAA064D494AA82B43B65362C59E9B89A88F8F58\DATA\fonts\fonts.zip\MO_002.BIN"
